./data/images/aug_data_2480.png,347,257,703,1309,crutches
./data/images/aug_data_367.png,2,64,417,382,wheelchair
./data/images/aug_data_1390.png,313,237,415,366,wheelchair
./data/images/humans_30.png,434,18,584,421,pedestrian
./data/images/humans_30.png,318,42,444,435,pedestrian
./data/images/aug_data_1602.png,517,139,810,641,crutches
./data/images/aug_people_379.png,213,149,415,507,pedestrian
./data/images/aug_people_379.png,137,319,273,528,pedestrian
./data/images/data_1434.png,309,155,612,541,wheelchair
./data/images/humans_101.png,64,140,295,961,pedestrian
./data/images/aug_data_2584.png,103,36,295,310,wheelchair
./data/images/data_2094.png,1303,1062,2423,4520,crutches
./data/images/people_29.png,479,282,566,561,pedestrian
./data/images/people_29.png,361,258,430,577,pedestrian
./data/images/people_29.png,289,290,364,543,pedestrian
./data/images/data_2210.png,936,1831,2176,4591,crutches
./data/images/aug_people_257.png,106,177,400,573,pedestrian
./data/images/aug_data_870.png,234,188,406,396,wheelchair
./data/images/aug_people_274.png,485,216,595,590,pedestrian
./data/images/aug_people_274.png,287,196,353,564,pedestrian
./data/images/aug_people_274.png,226,226,287,549,pedestrian
./data/images/aug_people_274.png,123,234,203,569,pedestrian
./data/images/aug_data_1226.png,242,133,331,364,crutches
./data/images/data_546.png,382,196,444,305,wheelchair
./data/images/data_208.png,72,24,383,392,wheelchair
./data/images/aug_data_1219.png,369,235,459,318,wheelchair
./data/images/data_918.png,522,170,867,541,wheelchair
./data/images/data_746.png,587,104,746,450,crutches
./data/images/aug_data_2782.png,13,52,530,697,wheelchair
./data/images/aug_people_97.png,278,247,427,492,pedestrian
./data/images/aug_data_2326.png,80,76,184,264,crutches
./data/images/data_2115.png,1433,1113,2327,4096,crutches
./data/images/aug_people_28.png,489,270,545,474,pedestrian
./data/images/aug_people_28.png,25,248,98,541,pedestrian
./data/images/data_923.png,524,165,787,541,wheelchair
./data/images/data_923.png,249,144,333,351,crutches
./data/images/people_206.png,133,213,611,626,pedestrian
./data/images/aug_data_891.png,323,191,437,376,wheelchair
./data/images/aug_data_891.png,577,96,748,496,crutches
./data/images/data_2619.png,10,9,527,417,wheelchair
./data/images/aug_data_1510.png,276,128,559,861,crutches
./data/images/aug_data_1510.png,94,313,588,1025,wheelchair
./data/images/data_2555.png,114,60,308,366,wheelchair
./data/images/aug_data_555.png,1,141,374,541,wheelchair
./data/images/data_188.png,102,33,295,290,wheelchair
./data/images/humans_196.png,75,103,223,379,pedestrian
./data/images/data_142.png,15,27,290,396,wheelchair
./data/images/aug_people_239.png,346,363,413,488,pedestrian
./data/images/aug_people_239.png,152,381,242,566,pedestrian
./data/images/data_2701.png,10,94,153,247,wheelchair
./data/images/aug_data_2366.png,118,22,181,170,crutches
./data/images/aug_data_1572.png,307,265,555,719,crutches
./data/images/aug_data_976.png,177,189,318,371,wheelchair
./data/images/aug_data_976.png,557,137,658,363,crutches
./data/images/aug_data_1959.png,60,34,147,197,crutches
./data/images/data_2295.png,466,321,592,739,crutches
./data/images/data_127.png,120,3,394,332,wheelchair
./data/images/aug_people_307.png,310,369,408,612,pedestrian
./data/images/aug_people_307.png,201,367,306,599,pedestrian
./data/images/aug_data_192.png,268,67,393,346,wheelchair
./data/images/aug_data_192.png,87,109,335,398,wheelchair
./data/images/aug_data_839.png,557,170,786,502,wheelchair
./data/images/aug_data_1078.png,303,146,644,541,wheelchair
./data/images/aug_people_427.png,270,44,458,613,pedestrian
./data/images/aug_people_427.png,23,53,219,607,pedestrian
./data/images/aug_data_2518.png,99,97,266,331,wheelchair
./data/images/aug_data_2304.png,100,1,391,335,crutches
./data/images/aug_data_2622.png,178,124,380,383,wheelchair
./data/images/aug_data_2579.png,12,37,334,465,wheelchair
./data/images/data_2752.png,444,243,1199,1068,wheelchair
./data/images/aug_data_278.png,148,79,287,366,wheelchair
./data/images/data_341.png,130,48,386,377,wheelchair
./data/images/data_663.png,669,53,833,488,crutches
./data/images/aug_data_2135.png,1542,1752,2655,4609,crutches
./data/images/aug_data_677.png,379,133,562,412,crutches
./data/images/aug_humans_377.png,180,151,419,594,pedestrian
./data/images/data_2009.png,266,3,1103,1841,crutches
./data/images/data_837.png,387,126,517,400,crutches
./data/images/data_1143.png,289,200,402,370,wheelchair
./data/images/data_1748.png,56,8,152,249,crutches
./data/images/people_48.png,476,146,555,553,pedestrian
./data/images/people_48.png,370,200,431,512,pedestrian
./data/images/people_48.png,247,218,309,468,pedestrian
./data/images/people_48.png,318,214,370,475,pedestrian
./data/images/people_48.png,185,222,246,475,pedestrian
./data/images/aug_data_1757.png,166,56,962,741,crutches
./data/images/aug_data_335.png,209,90,373,344,wheelchair
./data/images/data_1072.png,573,188,684,365,wheelchair
./data/images/aug_people_167.png,215,54,539,606,pedestrian
./data/images/people_22.png,374,281,450,522,pedestrian
./data/images/people_22.png,284,167,348,393,pedestrian
./data/images/people_22.png,203,200,257,414,pedestrian
./data/images/people_22.png,88,228,140,450,pedestrian
./data/images/people_22.png,11,131,61,336,pedestrian
./data/images/people_22.png,142,212,206,441,pedestrian
./data/images/aug_people_66.png,148,202,250,453,pedestrian
./data/images/aug_people_66.png,365,144,478,462,pedestrian
./data/images/aug_data_872.png,341,196,455,354,wheelchair
./data/images/data_1198.png,587,192,786,410,wheelchair
./data/images/data_1198.png,269,174,328,290,crutches
./data/images/data_2361.png,346,66,582,863,crutches
./data/images/data_2656.png,346,276,603,659,wheelchair
./data/images/aug_people_486.png,477,341,580,569,pedestrian
./data/images/aug_people_486.png,384,354,412,420,pedestrian
./data/images/data_222.png,37,15,322,414,wheelchair
./data/images/people_442.png,239,76,331,521,pedestrian
./data/images/people_442.png,34,31,160,611,pedestrian
./data/images/people_442.png,387,46,488,522,pedestrian
./data/images/people_442.png,502,19,613,525,pedestrian
./data/images/data_537.png,307,204,358,287,wheelchair
./data/images/data_1031.png,325,161,408,335,crutches
./data/images/data_773.png,328,39,514,539,crutches
./data/images/data_2416.png,198,66,475,831,crutches
./data/images/data_2474.png,101,56,341,589,crutches
./data/images/aug_data_2435.png,260,102,344,225,crutches
./data/images/aug_data_1714.png,53,37,230,561,crutches
./data/images/aug_data_837.png,373,163,531,369,crutches
./data/images/aug_data_2625.png,511,62,1092,821,wheelchair
./data/images/data_1034.png,325,148,401,341,crutches
./data/images/aug_data_978.png,216,236,350,371,wheelchair
./data/images/aug_data_978.png,516,157,635,325,crutches
./data/images/aug_people_201.png,254,151,399,522,pedestrian
./data/images/aug_people_201.png,135,159,276,548,pedestrian
./data/images/data_554.png,80,144,417,541,wheelchair
./data/images/aug_data_1639.png,72,408,161,577,crutches
./data/images/aug_data_1639.png,301,161,400,340,crutches
./data/images/aug_data_190.png,95,76,382,414,wheelchair
./data/images/aug_data_1072.png,547,184,667,320,wheelchair
./data/images/aug_data_1550.png,107,103,266,328,crutches
./data/images/aug_data_979.png,210,189,333,356,wheelchair
./data/images/aug_data_979.png,545,142,653,367,crutches
./data/images/aug_data_522.png,481,163,578,331,crutches
./data/images/aug_data_516.png,430,27,607,535,crutches
./data/images/aug_data_200.png,10,85,175,333,wheelchair
./data/images/aug_data_200.png,206,50,380,306,wheelchair
./data/images/data_1392.png,182,198,295,356,wheelchair
./data/images/data_83.png,154,134,327,397,wheelchair
./data/images/aug_data_2381.png,698,783,1846,3695,crutches
./data/images/aug_data_2103.png,1272,902,2439,4288,crutches
./data/images/data_1586.png,499,144,747,703,crutches
./data/images/people_214.png,380,466,468,618,pedestrian
./data/images/aug_data_1726.png,69,171,360,491,crutches
./data/images/data_212.png,115,104,170,303,wheelchair
./data/images/data_212.png,27,117,97,343,wheelchair
./data/images/data_2178.png,1293,1383,2607,4424,crutches
./data/images/aug_data_2171.png,1112,1493,2215,4496,crutches
./data/images/people_446.png,342,39,607,608,pedestrian
./data/images/data_2564.png,76,185,339,448,wheelchair
./data/images/aug_data_72.png,60,78,330,351,wheelchair
./data/images/data_426.png,49,9,409,416,wheelchair
./data/images/aug_people_495.png,367,254,479,455,pedestrian
./data/images/aug_people_495.png,311,278,400,461,pedestrian
./data/images/aug_people_495.png,234,289,342,475,pedestrian
./data/images/aug_people_495.png,143,273,263,490,pedestrian
./data/images/people_208.png,456,432,515,641,pedestrian
./data/images/data_2770.png,140,88,381,434,wheelchair
./data/images/people_53.png,20,144,107,553,pedestrian
./data/images/aug_data_2715.png,101,66,333,339,wheelchair
./data/images/data_2612.png,92,67,287,287,wheelchair
./data/images/aug_data_2505.png,201,102,422,522,crutches
./data/images/aug_data_2309.png,85,149,354,532,crutches
./data/images/aug_data_37.png,427,110,842,788,crutches
./data/images/aug_people_185.png,306,97,425,444,pedestrian
./data/images/aug_people_185.png,452,141,521,334,pedestrian
./data/images/aug_people_185.png,510,141,572,307,pedestrian
./data/images/aug_people_185.png,175,108,285,452,pedestrian
./data/images/aug_people_185.png,28,101,193,511,pedestrian
./data/images/aug_data_287.png,96,76,225,399,wheelchair
./data/images/data_1226.png,242,134,331,365,crutches
./data/images/aug_data_1833.png,171,39,359,665,crutches
./data/images/data_610.png,260,191,515,537,wheelchair
./data/images/aug_data_17.png,44,31,381,696,crutches
./data/images/aug_data_42.png,7,120,590,1290,crutches
./data/images/data_2397.png,90,25,358,584,crutches
./data/images/aug_data_1292.png,496,99,600,409,crutches
./data/images/aug_data_1846.png,119,2,438,703,crutches
./data/images/humans_253.png,748,300,818,530,pedestrian
./data/images/data_1214.png,303,189,431,386,wheelchair
./data/images/data_141.png,119,202,147,260,wheelchair
./data/images/data_141.png,230,188,307,330,wheelchair
./data/images/aug_data_2653.png,396,257,696,709,wheelchair
./data/images/aug_people_101.png,88,226,174,601,pedestrian
./data/images/aug_people_101.png,231,204,298,602,pedestrian
./data/images/aug_people_101.png,343,220,419,631,pedestrian
./data/images/aug_people_101.png,446,236,550,617,pedestrian
./data/images/aug_data_2126.png,1125,1768,2242,4319,crutches
./data/images/data_1594.png,252,119,374,409,crutches
./data/images/aug_humans_1.png,279,165,635,564,pedestrian
./data/images/data_1880.png,259,94,356,325,crutches
./data/images/aug_humans_67.png,195,439,243,551,pedestrian
./data/images/data_794.png,545,77,693,474,crutches
./data/images/aug_data_1430.png,256,243,377,404,wheelchair
./data/images/aug_data_1670.png,1621,698,2150,1502,crutches
./data/images/aug_data_1670.png,2158,692,2982,1415,wheelchair
./data/images/aug_data_1772.png,290,240,382,523,crutches
./data/images/aug_data_724.png,400,110,526,418,crutches
./data/images/data_279.png,151,81,391,373,wheelchair
./data/images/aug_data_2785.png,40,237,1135,1285,wheelchair
./data/images/data_2801.png,586,242,908,616,wheelchair
./data/images/aug_people_358.png,331,233,436,632,pedestrian
./data/images/aug_people_358.png,556,234,636,602,pedestrian
./data/images/aug_data_235.png,86,1,319,354,wheelchair
./data/images/data_2579.png,12,37,334,465,wheelchair
./data/images/aug_humans_121.png,468,278,531,403,pedestrian
./data/images/people_74.png,467,300,521,582,pedestrian
./data/images/people_74.png,410,304,466,493,pedestrian
./data/images/people_74.png,112,310,169,541,pedestrian
./data/images/people_74.png,186,303,248,535,pedestrian
./data/images/aug_data_741.png,317,135,483,442,crutches
./data/images/aug_data_1291.png,496,106,601,411,crutches
./data/images/data_1223.png,155,183,323,402,wheelchair
./data/images/aug_data_228.png,66,105,283,340,wheelchair
./data/images/aug_people_46.png,247,313,344,468,pedestrian
./data/images/aug_data_989.png,271,201,489,460,wheelchair
./data/images/aug_people_355.png,518,248,598,640,pedestrian
./data/images/aug_people_355.png,413,233,469,504,pedestrian
./data/images/data_1166.png,55,162,319,541,wheelchair
./data/images/data_2455.png,913,1742,1229,2282,crutches
./data/images/data_510.png,605,177,955,520,wheelchair
./data/images/aug_data_1335.png,517,174,735,506,wheelchair
./data/images/aug_humans_212.png,217,370,255,478,pedestrian
./data/images/aug_humans_212.png,203,369,239,487,pedestrian
./data/images/aug_humans_212.png,397,333,446,464,pedestrian
./data/images/aug_humans_212.png,428,336,470,459,pedestrian
./data/images/aug_humans_212.png,264,359,327,512,pedestrian
./data/images/aug_humans_212.png,726,380,761,429,pedestrian
./data/images/aug_data_1699.png,103,125,305,522,crutches
./data/images/data_2718.png,598,432,1146,1414,wheelchair
./data/images/aug_data_418.png,120,33,321,403,wheelchair
./data/images/aug_data_2116.png,1132,932,2111,4608,crutches
./data/images/people_498.png,119,127,360,539,pedestrian
./data/images/people_498.png,417,326,503,491,pedestrian
./data/images/people_167.png,215,54,539,606,pedestrian
./data/images/aug_data_197.png,185,109,336,289,wheelchair
./data/images/data_1367.png,177,193,289,342,wheelchair
./data/images/data_1339.png,527,161,776,539,wheelchair
./data/images/aug_people_57.png,409,99,536,631,pedestrian
./data/images/aug_people_57.png,1,106,65,478,pedestrian
./data/images/aug_people_57.png,161,120,225,421,pedestrian
./data/images/aug_people_57.png,273,126,326,408,pedestrian
./data/images/data_1231.png,324,171,382,302,crutches
./data/images/data_308.png,49,100,209,361,wheelchair
./data/images/data_2812.png,146,21,424,385,wheelchair
./data/images/aug_data_1995.png,29,399,210,817,crutches
./data/images/aug_data_1368.png,248,231,365,411,wheelchair
./data/images/aug_people_351.png,211,84,373,627,pedestrian
./data/images/aug_data_606.png,501,164,744,368,wheelchair
./data/images/aug_people_311.png,189,456,253,641,pedestrian
./data/images/humans_369.png,13,41,273,641,pedestrian
./data/images/humans_369.png,285,270,348,480,pedestrian
./data/images/humans_369.png,355,246,428,572,pedestrian
./data/images/aug_data_1127.png,505,194,676,382,wheelchair
./data/images/aug_data_1691.png,339,141,1079,1894,crutches
./data/images/aug_data_1477.png,133,117,266,332,wheelchair
./data/images/aug_data_612.png,294,190,537,519,wheelchair
./data/images/data_1705.png,307,151,974,1880,crutches
./data/images/data_2062.png,960,995,1936,3517,crutches
./data/images/data_1929.png,123,49,621,1147,crutches
./data/images/data_2134.png,832,1773,1935,4609,crutches
./data/images/data_1963.png,274,69,396,401,crutches
./data/images/data_457.png,82,154,172,293,wheelchair
./data/images/data_2712.png,149,67,386,340,wheelchair
./data/images/data_1746.png,129,49,555,983,crutches
./data/images/aug_data_768.png,538,131,665,414,crutches
./data/images/aug_data_2687.png,38,102,292,460,wheelchair
./data/images/data_1740.png,223,162,711,1435,crutches
./data/images/aug_data_188.png,102,33,295,290,wheelchair
./data/images/aug_humans_380.png,540,248,585,306,pedestrian
./data/images/aug_humans_380.png,716,239,768,400,pedestrian
./data/images/aug_humans_341.png,310,163,322,185,pedestrian
./data/images/aug_humans_341.png,291,163,302,186,pedestrian
./data/images/aug_humans_341.png,411,190,433,238,pedestrian
./data/images/aug_humans_341.png,245,189,273,250,pedestrian
./data/images/aug_humans_341.png,420,211,431,245,pedestrian
./data/images/aug_humans_341.png,569,225,585,257,pedestrian
./data/images/aug_humans_341.png,423,243,443,261,pedestrian
./data/images/aug_humans_341.png,256,213,302,333,pedestrian
./data/images/data_2654.png,536,159,782,641,wheelchair
./data/images/data_1165.png,55,162,319,541,wheelchair
./data/images/people_304.png,116,9,339,640,pedestrian
./data/images/people_304.png,332,115,393,276,pedestrian
./data/images/aug_data_683.png,371,70,563,450,crutches
./data/images/aug_people_110.png,206,169,485,495,pedestrian
./data/images/data_1598.png,517,151,1007,703,crutches
./data/images/aug_people_277.png,56,253,193,479,pedestrian
./data/images/aug_people_277.png,495,170,597,367,pedestrian
./data/images/data_760.png,355,169,419,317,crutches
./data/images/data_734.png,625,30,801,529,crutches
./data/images/aug_people_77.png,106,304,165,592,pedestrian
./data/images/aug_people_77.png,38,307,104,614,pedestrian
./data/images/aug_people_77.png,251,316,307,567,pedestrian
./data/images/aug_data_245.png,85,29,369,416,wheelchair
./data/images/people_456.png,113,96,335,629,pedestrian
./data/images/people_456.png,302,127,510,560,pedestrian
./data/images/data_2515.png,209,41,413,589,crutches
./data/images/aug_data_2705.png,74,40,179,159,wheelchair
./data/images/aug_data_1561.png,378,258,581,719,crutches
./data/images/aug_people_394.png,245,167,390,537,pedestrian
./data/images/aug_people_394.png,348,132,491,517,pedestrian
./data/images/aug_people_394.png,179,141,282,411,pedestrian
./data/images/data_915.png,515,166,862,541,wheelchair
./data/images/data_987.png,208,194,342,385,wheelchair
./data/images/aug_data_1980.png,31,94,76,161,crutches
./data/images/people_5.png,231,150,401,532,pedestrian
./data/images/data_925.png,478,168,749,540,wheelchair
./data/images/data_925.png,225,143,330,360,crutches
./data/images/data_193.png,195,88,247,227,wheelchair
./data/images/data_193.png,228,65,323,272,wheelchair
./data/images/data_193.png,132,94,207,253,wheelchair
./data/images/data_193.png,68,135,151,283,wheelchair
./data/images/data_193.png,262,118,365,321,wheelchair
./data/images/data_193.png,20,160,170,345,wheelchair
./data/images/data_193.png,273,225,416,415,wheelchair
./data/images/data_193.png,1,254,170,416,wheelchair
./data/images/data_2246.png,402,397,541,775,crutches
./data/images/people_45.png,286,77,411,635,pedestrian
./data/images/people_45.png,516,101,623,577,pedestrian
./data/images/people_45.png,182,186,262,595,pedestrian
./data/images/aug_people_484.png,358,180,448,558,pedestrian
./data/images/aug_people_484.png,433,169,533,555,pedestrian
./data/images/data_555.png,2,140,375,541,wheelchair
./data/images/aug_data_686.png,383,29,601,508,crutches
./data/images/data_13.png,144,69,436,837,crutches
./data/images/humans_86.png,629,511,679,640,pedestrian
./data/images/humans_86.png,584,503,627,650,pedestrian
./data/images/humans_86.png,245,485,340,719,pedestrian
./data/images/people_366.png,195,23,462,530,pedestrian
./data/images/aug_humans_23.png,1,98,99,378,pedestrian
./data/images/aug_humans_23.png,61,45,328,483,pedestrian
./data/images/aug_humans_23.png,521,10,923,518,pedestrian
./data/images/aug_data_580.png,430,188,585,427,wheelchair
./data/images/aug_humans_302.png,118,161,301,557,pedestrian
./data/images/aug_people_228.png,38,316,85,459,pedestrian
./data/images/aug_people_228.png,152,305,261,641,pedestrian
./data/images/aug_data_2638.png,49,153,307,454,wheelchair
./data/images/data_2157.png,1193,1383,2015,4440,crutches
./data/images/aug_data_2791.png,121,54,192,183,wheelchair
./data/images/aug_data_2242.png,1552,1391,2901,4565,crutches
./data/images/aug_data_896.png,263,198,418,415,wheelchair
./data/images/aug_data_896.png,542,123,692,418,crutches
./data/images/data_288.png,116,1,268,283,wheelchair
./data/images/aug_data_1100.png,420,178,552,357,wheelchair
./data/images/aug_data_919.png,500,181,819,483,wheelchair
./data/images/aug_data_919.png,348,196,442,344,crutches
./data/images/aug_people_90.png,323,185,456,461,pedestrian
./data/images/aug_data_804.png,465,192,622,345,wheelchair
./data/images/aug_data_804.png,358,212,430,311,crutches
./data/images/data_2722.png,217,83,490,424,wheelchair
./data/images/data_441.png,81,99,361,367,wheelchair
./data/images/data_1089.png,544,147,961,541,wheelchair
./data/images/data_1465.png,409,134,543,422,crutches
./data/images/data_2191.png,1373,1443,2311,4609,crutches
./data/images/data_319.png,54,50,315,398,wheelchair
./data/images/data_2674.png,406,221,1485,1201,wheelchair
./data/images/data_1623.png,550,46,874,691,crutches
./data/images/data_829.png,497,195,627,351,wheelchair
./data/images/aug_data_2532.png,289,121,480,354,wheelchair
./data/images/aug_data_2609.png,315,99,526,279,wheelchair
./data/images/data_1242.png,39,154,305,523,wheelchair
./data/images/data_1906.png,130,69,367,525,crutches
./data/images/people_477.png,549,205,593,445,pedestrian
./data/images/people_477.png,500,208,548,432,pedestrian
./data/images/people_477.png,416,183,467,415,pedestrian
./data/images/people_477.png,304,214,354,406,pedestrian
./data/images/people_477.png,66,198,121,429,pedestrian
./data/images/people_477.png,133,216,187,421,pedestrian
./data/images/people_477.png,234,307,309,515,pedestrian
./data/images/people_273.png,346,149,467,612,pedestrian
./data/images/data_122.png,65,26,347,393,wheelchair
./data/images/aug_data_306.png,159,44,176,93,wheelchair
./data/images/aug_data_306.png,144,42,165,99,wheelchair
./data/images/aug_data_306.png,255,51,272,94,wheelchair
./data/images/aug_data_306.png,305,43,327,102,wheelchair
./data/images/aug_data_306.png,123,47,143,104,wheelchair
./data/images/aug_data_306.png,278,52,298,107,wheelchair
./data/images/aug_data_306.png,328,52,355,111,wheelchair
./data/images/aug_data_306.png,82,43,109,120,wheelchair
./data/images/aug_data_306.png,105,52,128,115,wheelchair
./data/images/aug_data_306.png,189,45,221,124,wheelchair
./data/images/aug_data_306.png,1,44,47,138,wheelchair
./data/images/aug_data_306.png,56,57,94,142,wheelchair
./data/images/aug_data_306.png,273,97,354,262,wheelchair
./data/images/aug_data_306.png,1,87,128,416,wheelchair
./data/images/aug_data_306.png,123,104,246,416,wheelchair
./data/images/aug_data_306.png,251,121,366,416,wheelchair
./data/images/aug_data_306.png,208,42,223,87,wheelchair
./data/images/aug_data_306.png,173,43,188,88,wheelchair
./data/images/aug_data_306.png,237,39,252,94,wheelchair
./data/images/aug_people_209.png,278,118,353,434,pedestrian
./data/images/aug_data_819.png,521,145,640,376,crutches
./data/images/aug_data_608.png,179,206,456,487,wheelchair
./data/images/aug_data_2261.png,436,576,516,776,crutches
./data/images/aug_people_280.png,150,320,213,570,pedestrian
./data/images/data_1970.png,26,10,180,388,crutches
./data/images/data_1970.png,245,11,352,391,crutches
./data/images/data_1970.png,448,21,540,388,crutches
./data/images/data_1970.png,639,18,775,391,crutches
./data/images/data_1058.png,261,119,433,443,crutches
./data/images/data_754.png,459,49,658,538,crutches
./data/images/data_2528.png,233,11,388,321,wheelchair
./data/images/data_660.png,678,45,842,491,crutches
./data/images/data_73.png,3,12,331,389,wheelchair
./data/images/aug_data_2592.png,299,131,440,325,wheelchair
./data/images/aug_data_1244.png,201,178,328,364,wheelchair
./data/images/aug_people_202.png,347,357,435,573,pedestrian
./data/images/humans_153.png,595,200,780,602,pedestrian
./data/images/aug_data_2384.png,344,554,553,1144,crutches
./data/images/data_1916.png,399,181,759,954,crutches
./data/images/aug_data_2565.png,260,105,425,360,wheelchair
./data/images/data_2781.png,123,22,234,165,wheelchair
./data/images/data_1993.png,490,105,793,842,crutches
./data/images/data_1993.png,805,280,1238,922,wheelchair
./data/images/aug_data_1180.png,236,188,411,386,wheelchair
./data/images/aug_data_1234.png,579,1,807,475,crutches
./data/images/data_1103.png,511,202,616,347,wheelchair
./data/images/aug_data_1079.png,442,156,732,541,wheelchair
./data/images/aug_humans_141.png,278,122,520,667,pedestrian
./data/images/aug_humans_141.png,726,175,964,667,pedestrian
./data/images/aug_humans_141.png,546,183,732,668,pedestrian
./data/images/aug_data_466.png,229,150,352,375,wheelchair
./data/images/data_2099.png,1352,1002,2407,3360,crutches
./data/images/aug_data_794.png,544,76,693,473,crutches
./data/images/aug_data_2099.png,1387,1561,2224,2888,crutches
./data/images/aug_data_2036.png,277,341,438,759,crutches
./data/images/data_1229.png,306,159,363,315,crutches
./data/images/data_378.png,128,28,311,313,wheelchair
./data/images/aug_data_1109.png,539,193,664,397,wheelchair
./data/images/aug_people_51.png,222,210,361,421,pedestrian
./data/images/aug_people_51.png,338,183,486,400,pedestrian
./data/images/aug_data_1166.png,243,216,425,514,wheelchair
./data/images/people_109.png,148,171,449,611,pedestrian
./data/images/aug_data_47.png,425,269,575,487,crutches
./data/images/aug_data_358.png,25,1,306,415,wheelchair
./data/images/data_1272.png,571,2,774,541,crutches
./data/images/aug_data_2289.png,409,314,570,684,crutches
./data/images/data_1128.png,496,181,687,516,wheelchair
./data/images/aug_data_953.png,486,174,671,431,wheelchair
./data/images/aug_data_953.png,155,60,407,541,crutches
./data/images/aug_data_2545.png,113,145,387,368,wheelchair
./data/images/aug_people_309.png,162,23,287,641,pedestrian
./data/images/aug_people_50.png,348,77,483,493,pedestrian
./data/images/aug_people_50.png,41,51,312,631,pedestrian
./data/images/aug_data_2707.png,117,40,230,182,wheelchair
./data/images/aug_humans_193.png,190,267,447,953,pedestrian
./data/images/data_48.png,541,95,717,681,crutches
./data/images/aug_data_389.png,53,85,237,399,wheelchair
./data/images/people_410.png,468,102,591,541,pedestrian
./data/images/people_410.png,149,72,353,595,pedestrian
./data/images/aug_people_120.png,184,108,349,538,pedestrian
./data/images/aug_people_120.png,435,173,531,621,pedestrian
./data/images/data_2606.png,465,75,1127,796,wheelchair
./data/images/data_2721.png,40,36,142,178,wheelchair
./data/images/humans_25.png,161,171,389,888,pedestrian
./data/images/humans_25.png,367,186,567,887,pedestrian
./data/images/data_1253.png,298,182,426,367,wheelchair
./data/images/people_101.png,88,226,174,601,pedestrian
./data/images/people_101.png,231,204,298,602,pedestrian
./data/images/people_101.png,343,220,419,631,pedestrian
./data/images/people_101.png,446,236,550,617,pedestrian
./data/images/aug_data_787.png,602,10,866,540,crutches
./data/images/people_393.png,121,170,253,611,pedestrian
./data/images/data_921.png,508,162,827,541,wheelchair
./data/images/data_921.png,285,152,375,343,crutches
./data/images/data_990.png,317,200,542,460,wheelchair
./data/images/data_990.png,317,153,393,332,crutches
./data/images/data_1900.png,241,52,583,769,crutches
./data/images/data_813.png,2,149,278,541,wheelchair
./data/images/data_2426.png,1172,136,1489,935,crutches
./data/images/data_2426.png,693,72,1005,836,crutches
./data/images/aug_data_2262.png,385,550,563,995,crutches
./data/images/aug_humans_283.png,260,161,334,362,pedestrian
./data/images/aug_humans_283.png,388,183,464,373,pedestrian
./data/images/aug_humans_283.png,62,181,196,384,pedestrian
./data/images/aug_data_1501.png,160,189,320,471,crutches
./data/images/data_2407.png,175,32,411,517,crutches
./data/images/data_700.png,503,69,675,478,crutches
./data/images/aug_data_149.png,143,98,259,335,wheelchair
./data/images/aug_data_2547.png,102,61,198,182,wheelchair
./data/images/aug_data_2218.png,1366,1730,2691,4251,crutches
./data/images/people_444.png,350,74,463,588,pedestrian
./data/images/people_444.png,195,70,310,611,pedestrian
